what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417310686329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310689590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310694660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310696282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310700962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310702647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310705829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310707967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310716843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310717951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310719339
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417310722350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1417310723520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417310739670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310752665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310757238
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310759359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310782276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310784475
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310792603
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1417310795489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310823421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310832843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310833967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417310838553
