what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1417643835258
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1417643835259
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1417643835259
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1417643835260
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1417643835260
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1417643835261
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1417643835261
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1417643835262
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1417643835262
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1417643835263
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1417643835263
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1417643835264
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1417643835265
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1417643835265
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1417643835266
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1417643835266
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1417643835267
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1417643835267
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1417643835268
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1417643835268
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1417643835269
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1417643835269
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1417643835270
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1417643835270
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1417643835271
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1417643835271
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1417643835272
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1417643835272
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1417643835273
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1417643835273
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1417643835274
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1417643835274
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1417643835275
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1417643835275
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1417643835276
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1417643835277
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1417643835278
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1417643835278
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1417643835279
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1417643835279
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1417643835280
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1417643835280
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1417643835281
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1417643835282
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1417643835282
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1417643835282
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1417643835283
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1417643835283
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1417643835284
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1417643835285
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1417643835285
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1417643835285
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1417643835286
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1417643835286
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1417643835286
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1417643835287
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1417643835344
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1417643835345
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1417643835346
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1417643835346
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1417643835347
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1417643835347
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1417643835348
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1417643835349
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1417643835349
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1417643835349
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1417643835366
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1417643835366
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1417643835367
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1417643835369
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1417643835369
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1417643835370
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1417643835370
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417643835371
os,sysinfo,,,"win32",1417643835374
arch,sysinfo,,,"x86",1417643835374
ws,sysinfo,,,"win32",1417643835374
locale,sysinfo,,,"en_US",1417643835374
processors,sysinfo,,,"2",1417643835374
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417643835374
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1417643835374
java.specification.name,sysinfo,,,"Java Platform API Specification",1417643835374
java.specification.vendor,sysinfo,,,"Oracle Corporation",1417643835374
java.specification.version,sysinfo,,,"1.7",1417643835374
java.vendor,sysinfo,,,"Oracle Corporation",1417643835374
java.version,sysinfo,,,"1.7.0_25",1417643835374
java.vm.info,sysinfo,,,"mixed mode",1417643835374
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417643835374
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417643835374
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1417643835374
java.vm.specification.version,sysinfo,,,"1.7",1417643835374
java.vm.vendor,sysinfo,,,"Oracle Corporation",1417643835374
java.vm.version,sysinfo,,,"23.25-b01",1417643835374
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1417643861466
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643868832
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643868884
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643870839
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643870864
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1417643870949
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643871888
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643871915
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643878163
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643878198
error,log,,,"Failed to create image directory F:\\ML\\hw6\\.metadata\\.plugins\\org.eclipse.jdt.ui\\jdt-images",1417643887245
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1417643893880
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417643895247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417643924643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417643950489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417643993241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644001154
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417644038487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417644040423
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417644061990
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417644063412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644075169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644086041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644088368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644091237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644095192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644098248
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644102262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644107936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644133976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644136551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644139097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644145146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644149510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644151549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644165618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644168217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644174323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644179494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644207703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644212156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644213919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644216260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644220671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644223220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644226484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644230521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644242611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644250252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417644258556
