what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1417272204459
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1417272204459
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1417272204460
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1417272204460
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1417272204467
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1417272204467
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1417272204477
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1417272204478
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1417272204478
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1417272204478
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1417272204479
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1417272204490
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1417272204490
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1417272204491
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1417272204492
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1417272204492
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1417272204492
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1417272204510
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1417272204511
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1417272204511
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1417272204512
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1417272204512
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1417272204513
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1417272204523
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417272204523
os,sysinfo,,,"win32",1417272204526
arch,sysinfo,,,"x86",1417272204526
ws,sysinfo,,,"win32",1417272204526
locale,sysinfo,,,"en_US",1417272204526
processors,sysinfo,,,"2",1417272204526
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417272204526
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1417272204526
java.specification.name,sysinfo,,,"Java Platform API Specification",1417272204526
java.specification.vendor,sysinfo,,,"Oracle Corporation",1417272204526
java.specification.version,sysinfo,,,"1.7",1417272204526
java.vendor,sysinfo,,,"Oracle Corporation",1417272204526
java.version,sysinfo,,,"1.7.0_25",1417272204526
java.vm.info,sysinfo,,,"mixed mode",1417272204526
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417272204526
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417272204526
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1417272204526
java.vm.specification.version,sysinfo,,,"1.7",1417272204526
java.vm.vendor,sysinfo,,,"Oracle Corporation",1417272204526
java.vm.version,sysinfo,,,"23.25-b01",1417272204526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272205074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272205586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272206679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272208308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272209276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272209776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272245491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417272246361
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276153194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276160074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276162694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276163287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276188559
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1417276190634
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417276198590
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1417276198668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276202241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276535144
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276541321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276542741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276548716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276550978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276573520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276587154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417276591460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276594580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417276595843
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417276596810
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417276596873
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1417276599104
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417276599104
