what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296943458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296947842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296949916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417296953489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417296958091
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1417296959245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417296967950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296968621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296978121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296981803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296989572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417296991459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297008666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297015842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297017418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297019181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297036575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297068446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297075965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297085231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297275830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417297284174
